"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"NC_047627.1:17505000-17506680"	748.984145654548	-0.181166118157396	0.203277656659197	-0.891224943925481	0.372808505117369	0.999937540335271
"NC_047627.1:17507240-17511710"	1871.05740788008	-0.25951835557785	0.149600634812359	-1.73474100496538	0.0827866898178251	0.999937540335271
"NC_047627.1:17512190-17515400"	1360.04115168651	-0.0248487004608017	0.144654677210031	-0.171779447025572	0.863610924222176	0.999937540335271
"NC_047627.1:17515730-17517330"	603.135616691206	-0.266810622265128	0.260687694659942	-1.02348759734583	0.306077361072953	0.999937540335271
"NC_047627.1:17517990-17532430"	5574.67498339185	-0.0529101942356106	0.0891343251044819	-0.593600660279752	0.552779239309198	0.999937540335271
"NC_047627.1:17532620-17533380"	305.396356458169	-0.444315059466848	0.304526636386094	-1.45903512658093	0.144555439891461	0.999937540335271
"NC_047627.1:17533800-17535100"	557.245657188027	0.0102137676674605	0.222911375496943	0.0458198584288965	0.963453830695232	0.999937540335271
"NC_047627.1:17535500-17538240"	1153.89113287861	-0.119366838633141	0.16352835282664	-0.729945826334374	0.465423299170796	0.999937540335271
"NC_047627.1:17538350-17539250"	405.605996335719	0.270069942525256	0.261777718739775	1.03167658357404	0.302223650629103	0.999937540335271
"NC_047627.1:17539740-17543990"	1733.84135038711	-0.211767459271352	0.14444272240386	-1.46609988891827	0.142621075998371	0.999937540335271
"NC_047627.1:17544130-17545770"	653.817022461135	0.423065206022211	0.202076039601086	2.09359410871955	0.0362961528151925	0.999937540335271
"NC_047627.1:17545970-17547200"	528.114955401275	-0.14998461998215	0.224135507532287	-0.669169386115873	0.503387432477226	0.999937540335271
"NC_047627.1:17547530-17549430"	851.362787949989	-0.00319507709913363	0.179538168731996	-0.0177960882730348	0.985801525372829	0.999937540335271
"NC_047627.1:17549690-17552120"	1019.0636775522	0.0635850452640061	0.185069763084411	0.343573386620724	0.731167142008066	0.999937540335271
"NC_047627.1:17552240-17553930"	485.784832085463	-0.103003000961158	0.233226851931783	-0.441642975960955	0.658747580055629	0.999937540335271
"NC_047627.1:17554260-17557260"	1275.28967070298	0.124192663677862	0.152741977556713	0.813087964844171	0.416167626179821	0.999937540335271
"NC_047627.1:17557380-17561300"	1618.79231615851	0.073579426351601	0.14203141404102	0.518050368282262	0.604423127391785	0.999937540335271
"NC_047627.1:17561620-17567010"	1916.43765569777	-0.126162672598634	0.129108382750468	-0.977184206872708	0.32847796525329	0.999937540335271
"NC_047627.1:17567050-17570510"	1224.363068419	0.209546435857332	0.166893941804853	1.25556646089858	0.209273197755265	0.999937540335271
"NC_047627.1:17570690-17576530"	2514.5876059214	-0.109573192006149	0.125275184559664	-0.87465999264973	0.381758934621991	0.999937540335271
"NC_047627.1:17576590-17578530"	700.821352868697	-0.083567739006979	0.21353878924796	-0.391346880355028	0.695540850854415	0.999937540335271
"NC_047627.1:17578660-17580800"	741.271644839005	0.0113256805506378	0.202371474029994	0.0559648073174539	0.955369842894013	0.999937540335271
"NC_047627.1:17580820-17586240"	2778.71518860483	0.0309088486972612	0.117588788881333	0.262855404765275	0.792662029722627	0.999937540335271
"NC_047627.1:17586510-17593060"	2198.43466928687	-0.00185799463650046	0.131449516212808	-0.0141346631774018	0.988722545997838	0.999937540335271
"NC_047627.1:17593110-17594490"	625.341576746364	0.0299958227658098	0.211190951631285	0.142031760992199	0.887054918348128	0.999937540335271
"NC_047627.1:17596200-17598910"	1003.04458969866	0.154413951598325	0.167041835692199	0.924402865656107	0.35527660327646	0.999937540335271
"NC_047627.1:17599390-17600970"	695.37529401433	-0.118284742228234	0.195887502074359	-0.603840168339749	0.545949910792738	0.999937540335271
"NC_047627.1:17601240-17629660"	10388.9349067451	0.00552499015458687	0.0720649781507656	0.0766667845652871	0.938888628818711	0.999937540335271
"NC_047627.1:17629820-17644190"	5093.40644269059	0.0787592111622932	0.0866822090306055	0.908597185548019	0.363562792741158	0.999937540335271
"NC_047627.1:17644240-17649060"	1771.54175931136	0.0350186217911672	0.140175671246431	0.249819540579219	0.802726907590248	0.999937540335271
"NC_047627.1:17649810-17654460"	1915.08436886207	0.0292935192100178	0.129522930687131	0.226164734341734	0.821073297915515	0.999937540335271
"NC_047627.1:17656070-17681880"	10943.1819137374	-0.00577954111149321	0.0737004146823193	-0.0784193838854983	0.937494454899933	0.999937540335271
"NC_047627.1:17682720-17683550"	359.289313857436	0.281916314517915	0.272348923953334	1.03512916601874	0.300608593361281	0.999937540335271
"NC_047627.1:17683870-17686640"	884.52112609128	-0.0300259313763796	0.177672715995216	-0.168995735829175	0.865799995474891	0.999937540335271
"NC_047627.1:17686820-17689170"	1328.07143516315	0.091321097146213	0.162636041299561	0.561505902483248	0.574452707670528	0.999937540335271
"NC_047627.1:17689300-17690130"	4607.87514143316	0.122377171930208	0.133214663182313	0.918646408787053	0.358280549310955	0.999937540335271
"NC_047627.1:17690360-17693740"	1385.73237469176	0.0194609732079086	0.16127381815617	0.120670381779288	0.903952119444159	0.999937540335271
"NC_047627.1:17693800-17696310"	1210.6061511856	0.245225839526759	0.164496732162524	1.49076420122726	0.136023413637933	0.999937540335271
"NC_047627.1:17696410-17697700"	667.419626315054	-0.0987052203963893	0.230588114878692	-0.428058577296216	0.668608473628976	0.999937540335271
"NC_047627.1:17698010-17701270"	1342.65820873801	-0.0290034052654727	0.172182476200147	-0.168445743757099	0.866232623872245	0.999937540335271
"NC_047627.1:17703220-17718510"	5595.99097670078	0.125346099383342	0.093012099421152	1.34763219154729	0.177776711363146	0.999937540335271
"NC_047627.1:17719640-17726600"	2986.15102248953	0.0381675770395192	0.1088377374195	0.35068330107238	0.725825954740822	0.999937540335271
"NC_047627.1:17727420-17729460"	983.832830854108	-0.186014276892801	0.184010390611448	-1.01089007134159	0.312069046584117	0.999937540335271
"NC_047627.1:17731370-17732630"	524.276346972183	-0.142708012181504	0.250602572736706	-0.56945948568309	0.569044357647545	0.999937540335271
"NC_047627.1:17732920-17734530"	532.415438045824	-0.110742178178843	0.251994117963189	-0.439463345708016	0.660325835673374	0.999937540335271
"NC_047627.1:17734990-17736750"	667.808484756546	-0.411057031147003	0.219865697588376	-1.86958236621598	0.0615418359028974	0.999937540335271
"NC_047627.1:17737690-17738930"	419.073266883587	-0.000166900483765057	0.271721231276056	-0.000614234239191615	0.99950991201465	0.999937540335271
"NC_047627.1:17743630-17744840"	426.763591356806	-0.350188791055746	0.248477991926145	-1.40933524269559	0.158736062459966	0.999937540335271
"NC_047627.1:17744870-17747170"	647.803138134928	-0.251097349587878	0.256834259195172	-0.977662989255128	0.328241032495227	0.999937540335271
"NC_047627.1:17747200-17747510"	136.38017111528	-0.267473115950358	0.434272357147457	-0.615910986615105	0.537953270009544	0.999937540335271
"NC_047627.1:17747760-17756530"	3437.14158809926	-0.027007608347882	0.0993737306913275	-0.271778146598646	0.785792609448046	0.999937540335271
"NC_047627.1:17756610-17761130"	1705.00883363798	-0.00838931294512584	0.14079845393352	-0.0595838427962213	0.95248708708391	0.999937540335271
"NC_047627.1:17764260-17767780"	1288.25567818003	-0.0985948616144885	0.155002939279541	-0.636083819266661	0.524721791281671	0.999937540335271
"NC_047627.1:17769220-17771300"	595.029847986193	-0.0539786397455822	0.219087990474454	-0.246378816240392	0.805389003094244	0.999937540335271
"NC_047627.1:17771460-17774290"	962.067143545552	-0.190981008711663	0.175918036824468	-1.08562494306496	0.277644959768989	0.999937540335271
"NC_047627.1:17774800-17784330"	3647.26841042695	-0.0334499773292681	0.0980599668866765	-0.341117567048791	0.733015076928065	0.999937540335271
"NC_047627.1:17784990-17787060"	733.205316177079	-0.118167798195925	0.225231037676433	-0.524651484160389	0.599825489644986	0.999937540335271
"NC_047627.1:17791510-17792130"	252.535252259895	0.0344396957521715	0.321271636418028	0.1071980587398	0.914631855458056	0.999937540335271
"NC_047627.1:17792890-17794820"	601.867684950771	0.123806194674095	0.222404013083533	0.556672485165971	0.577751219320195	0.999937540335271
"NC_047627.1:17797500-17800150"	770.760370824964	-0.208437516571345	0.232012912267952	-0.898387570475475	0.368978960671006	0.999937540335271
"NC_047627.1:17800830-17805770"	2066.71056601442	-0.0114865095093227	0.137154477341362	-0.0837487024264909	0.933256234190195	0.999937540335271
"NC_047627.1:17806870-17808240"	499.303835607694	0.178394545453222	0.24412451645448	0.730752273651653	0.464930479986775	0.999937540335271
"NC_047627.1:17808850-17815780"	2312.59814646437	0.0623841057848983	0.117561533772981	0.530650662531898	0.595660881203951	0.999937540335271
"NC_047627.1:17817750-17820130"	941.040902140532	-0.0160510114061321	0.19496556007413	-0.0823274192633258	0.934386351005327	0.999937540335271
"NC_047627.1:17821520-17823300"	785.843254303321	0.0540649856572803	0.21994918402977	0.245806711653737	0.805831861294362	0.999937540335271
"NC_047627.1:17824360-17824750"	73.2474398329649	-0.162814297782633	0.627836395645154	-0.25932599465714	0.795383724417209	0.999937540335271
"NC_047627.1:17824970-17827720"	678.475940219045	0.150499485619225	0.214465560692181	0.701741972620185	0.482840092388712	0.999937540335271
"NC_047627.1:17828040-17835830"	2669.3528176473	-0.0415016032072117	0.109384798749355	-0.379409238593642	0.704383991127629	0.999937540335271
"NC_047627.1:17836080-17836350"	369.238961436043	0.0777362295375988	0.27748151784615	0.280149215490092	0.779363027278532	0.999937540335271
"NC_047627.1:17836780-17837070"	131.611991587242	0.491296607339679	0.44519015278944	1.10356575557961	0.269781552860749	0.999937540335271
"NC_047627.1:17837140-17837540"	222.939010611625	0.212602036580955	0.352824970799528	0.602570833065422	0.546794228456793	0.999937540335271
"NC_047627.1:17839230-17842600"	1315.48846402364	-0.0503566870654006	0.173149973022235	-0.290826999198747	0.771183635048958	0.999937540335271
"NC_047627.1:17842660-17844820"	742.119826597521	-0.263974857399863	0.249765493381182	-1.05689082117118	0.290561418021027	0.999937540335271
"NC_047627.1:17844830-17845290"	107.756794717718	0.22200569839787	0.494990623195873	0.448504856444563	0.653788882057983	0.999937540335271
"NC_047627.1:17847950-17853210"	1884.51931963391	0.0317446491892498	0.143115081333565	0.221812047294031	0.824460200678218	0.999937540335271
"NC_047627.1:17855590-17856320"	407.421914104152	0.0895097743771972	0.276853261667767	0.323311251014307	0.746459534106284	0.999937540335271
"NC_047627.1:17857180-17859690"	895.795288163773	0.195357007091063	0.181472243440026	1.07651177605916	0.281698437142942	0.999937540335271
"NC_047627.1:17859810-17869890"	4545.05439927677	0.0525621444384538	0.0949546189008871	0.553550159506383	0.579886743649636	0.999937540335271
"NC_047627.1:17870510-17876650"	2248.24268613239	0.0258105299612814	0.116541828123111	0.221470096848112	0.824726417765063	0.999937540335271
"NC_047627.1:17878290-17886230"	2241.69063314377	-0.0893326700561344	0.129860276534733	-0.687913751918134	0.491507096025915	0.999937540335271
"NC_047627.1:17886620-17889280"	609.685591039355	-0.187469523966121	0.230299462720972	-0.814025016607428	0.415630619744916	0.999937540335271
"NC_047627.1:17890240-17892320"	578.136994447304	0.296614454298956	0.214752847520729	1.38118985486478	0.167220593291083	0.999937540335271
"NC_047627.1:17898640-17901870"	1221.96760249254	-0.0276839803539177	0.152575638280634	-0.181444303074114	0.85601884711257	0.999937540335271
"NC_047627.1:17903640-17908570"	1876.92386991865	0.0653809952534098	0.140163624215531	0.466461934181102	0.640884888581663	0.999937540335271
"NC_047627.1:17908730-17911200"	848.519622422817	0.00739590588455441	0.213381829809147	0.03466042957439	0.972350514579531	0.999937540335271
"NC_047627.1:17911570-17915870"	1303.78753067989	0.00440902801524923	0.15803433262889	0.0278991782475704	0.977742563853009	0.999937540335271
"NC_047627.1:17915890-17921980"	2117.23806573138	-0.0028539435349458	0.121324817844843	-0.0235231635673716	0.981232961740712	0.999937540335271
"NC_047627.1:17922200-17927800"	1922.89583332655	0.189277306923266	0.129636871674364	1.4600576555003	0.144274228960054	0.999937540335271
"NC_047627.1:17927900-17933020"	1662.30584903441	0.232861699058028	0.15728371460012	1.48052008849141	0.138734503745266	0.999937540335271
"NC_047627.1:17933170-17933700"	277.364351273056	0.0758906383748156	0.316512785956383	0.239771161678359	0.810507664545834	0.999937540335271
"NC_047627.1:17935210-17936060"	276.600232496848	-0.264684486943433	0.31022635439059	-0.853197941430157	0.393549544781426	0.999937540335271
"NC_047627.1:17936340-17937710"	477.394935790624	-0.250776758658224	0.250153588672066	-1.00249114949526	0.31610643899302	0.999937540335271
"NC_047627.1:17938020-17949340"	4016.36023771552	0.135198629763679	0.0934588944952598	1.44661062485108	0.148006008757348	0.999937540335271
"NC_047627.1:17949930-17956600"	2135.10255603509	0.00996327062441361	0.119752953185885	0.0831985379846811	0.933693675230126	0.999937540335271
"NC_047627.1:17958950-17960030"	355.287390521766	-0.295867214562731	0.275335122567127	-1.07457127809983	0.282566716743203	0.999937540335271
"NC_047627.1:17960290-17960540"	1576.75593950376	0.095109970029911	0.14215765263872	0.669045726800397	0.503466309227771	0.999937540335271
"NC_047627.1:17961030-17966830"	2434.01037115364	0.0634563666250376	0.112671334332304	0.563198856222687	0.573299481656572	0.999937540335271
"NC_047627.1:17967240-17972410"	1864.36966532532	0.0441681339628061	0.144108562368437	0.306492086499921	0.759230004178562	0.999937540335271
"NC_047627.1:17972510-17978700"	2695.41873986482	0.0829611514590679	0.122201679189754	0.678887164310124	0.49720935921	0.999937540335271
"NC_047627.1:17978920-17984010"	1430.15769976823	0.137840133564121	0.155074212938555	0.888865601521626	0.374075314247861	0.999937540335271
"NC_047627.1:17985110-17995510"	4443.3417018973	-0.026662312033469	0.0928011884329848	-0.287305717563336	0.773878245148553	0.999937540335271
"NC_047627.1:17995950-18012120"	10013.6156612035	-0.124772274627097	0.0932914917810539	-1.3374453794771	0.181077300143727	0.999937540335271
"NC_047627.1:18012790-18015430"	966.860528568884	-0.00470387876792162	0.179928156043203	-0.0261430943959219	0.979143204439335	0.999937540335271
"NC_047627.1:18017140-18044030"	9658.01538223258	0.0635049605345788	0.0702812930498821	0.903582700015297	0.366216718064359	0.999937540335271
"NC_047627.1:18045140-18054870"	2991.55220020299	0.0992109758069155	0.107177102259575	0.925673242840935	0.35461581725499	0.999937540335271
"NC_047627.1:18055370-18055930"	1328.18265211024	0.047907244791908	0.162601425154428	0.294629919426653	0.768276603792706	0.999937540335271
"NC_047627.1:18056070-18058370"	522.555884247332	-0.16502313117472	0.248916064924345	-0.662966977341847	0.507351703847233	0.999937540335271
"NC_047627.1:18059690-18061810"	933.034045748866	-0.0797018404473026	0.183462955055513	-0.434430157429799	0.663976102241635	0.999937540335271
"NC_047627.1:18062070-18065300"	1563.06516194228	0.0396498429407749	0.138472909059707	0.28633646256163	0.774620433593241	0.999937540335271
"NC_047627.1:18065390-18067820"	935.857741618079	-0.156057429368916	0.209577537682332	-0.744628604261306	0.456496270837905	0.999937540335271
"NC_047627.1:18068340-18073310"	1330.18559538379	-0.039254046459612	0.153957573015963	-0.25496664886723	0.79874885843877	0.999937540335271
"NC_047627.1:18073940-18075280"	652.93529473479	0.404350205511727	0.210413366025303	1.92169448714157	0.0546442113439953	0.999937540335271
"NC_047627.1:18076640-18078120"	582.667649619401	-0.22355573734611	0.224190035705655	-0.997170711189065	0.318681654932686	0.999937540335271
"NC_047627.1:18079170-18081640"	14319.7899205058	0.0805278396367485	0.0669559291171021	1.20269915896335	0.229092759501494	0.999937540335271
"NC_047627.1:18082930-18084870"	1011.80164409003	-0.156908451229023	0.173513262414415	-0.904302351564729	0.365835100207117	0.999937540335271
"NC_047627.1:18087370-18088860"	1433.3003125308	-0.312706064693569	0.158763236476866	-1.96963775514324	0.0488799013820539	0.999937540335271
"NC_047627.1:18090420-18099430"	3856.16675561083	0.0315631875445585	0.106084755188476	0.297528023592848	0.766063416397359	0.999937540335271
"NC_047627.1:18102090-18103350"	408.891679024406	0.0106369043471204	0.295292202446057	0.0360216228502124	0.971265117599892	0.999937540335271
"NC_047627.1:18104320-18105050"	342.197170888509	-0.0342375337865406	0.304895327781152	-0.112292746614719	0.910591292792511	0.999937540335271
"NC_047627.1:18108070-18111230"	1040.40553730182	-0.0452329457509683	0.164680895924402	-0.274670267592744	0.783569575886846	0.999937540335271
"NC_047627.1:18111420-18117740"	2310.19100099391	0.0813239133053443	0.149267013507063	0.544821735188641	0.585876128381897	0.999937540335271
"NC_047627.1:18118760-18122840"	1103.70585330053	0.0898695808827129	0.165431692969021	0.543242828927236	0.586962621710007	0.999937540335271
"NC_047627.1:18123340-18132070"	3372.67811551618	0.0670981959530959	0.101257271360566	0.6626506427787	0.507554327692936	0.999937540335271
"NC_047627.1:18132310-18132740"	172.315583766919	0.357502384001327	0.431312697176972	0.828870530223784	0.407177672686736	0.999937540335271
"NC_047627.1:18134440-18136390"	733.667529423714	0.0481148924329161	0.192390502497293	0.250089748757702	0.802517943446625	0.999937540335271
"NC_047627.1:18136740-18141260"	1700.63560795278	-0.197184951575941	0.141947994631987	-1.38913516944823	0.164791651062812	0.999937540335271
"NC_047627.1:18143140-18148870"	2011.32314361369	0.00463054700946115	0.121793745743577	0.0380195795867076	0.969672071060581	0.999937540335271
"NC_047627.1:18153320-18158430"	1838.38529179752	-0.151887785810299	0.147052996405618	-1.0328778707191	0.301661055973654	0.999937540335271
"NC_047627.1:18160170-18168420"	3614.28813276607	0.0031526885444677	0.112042550454037	0.0281383147000124	0.977551835450511	0.999937540335271
"NC_047627.1:18168650-18171670"	1348.52542048189	-0.022452005639662	0.15393544536308	-0.145853384103353	0.884037132046436	0.999937540335271
"NC_047627.1:18171760-18185560"	5838.34452744868	-0.0951223691309422	0.0864831733287725	-1.09989452826074	0.271378079054604	0.999937540335271
"NC_047627.1:18185770-18191870"	2305.92201245344	-0.133404580021186	0.133778802986508	-0.997202673689941	0.31866614343763	0.999937540335271
"NC_047627.1:18192080-18195640"	1275.81023443119	0.0699376550015752	0.183482874421622	0.38116720823147	0.703079179740975	0.999937540335271
"NC_047627.1:18196010-18204420"	3309.50427084528	-0.035192321892954	0.101014732431445	-0.34838801277663	0.72754880375073	0.999937540335271
"NC_047627.1:18206150-18208980"	1359.09658003092	0.107292381541554	0.17563898427443	0.610868834073379	0.541286418927136	0.999937540335271
"NC_047627.1:18209270-18217330"	3596.08361387927	0.0810467065821187	0.102591099186379	0.78999744836421	0.429529258503365	0.999937540335271
"NC_047627.1:18218100-18224500"	2910.07465726219	-0.00709682016992965	0.108253010180726	-0.065557716668402	0.947729953865574	0.999937540335271
"NC_047627.1:18225510-18236340"	4522.53749460611	-0.118084295922803	0.0922890567696181	-1.27950485199537	0.200719332106253	0.999937540335271
"NC_047627.1:18238630-18241080"	851.984961978979	-0.0607767253165833	0.185837475458562	-0.327042353360721	0.743635851624933	0.999937540335271
"NC_047627.1:18241340-18243860"	977.482027900354	0.0758353874923751	0.215130603999411	0.352508597487053	0.724456871891283	0.999937540335271
"NC_047627.1:18244650-18246780"	883.586851486206	-0.0741198511374177	0.213757523679849	-0.346747332498244	0.728781147526469	0.999937540335271
"NC_047627.1:18246820-18251710"	1995.57072587625	-0.177352021615886	0.134141039926277	-1.32213095793321	0.18612454659645	0.999937540335271
"NC_047627.1:18252180-18257040"	2223.23513834755	-0.115497207561466	0.151633123024719	-0.761688510119508	0.44624593451408	0.999937540335271
"NC_047627.1:18258730-18260170"	616.18439651965	-0.177574296524385	0.235852438469976	-0.752904221284912	0.451507471303966	0.999937540335271
"NC_047627.1:18260250-18260560"	104.260423522954	0.448759737591948	0.496898597523402	0.903121360834215	0.366461488242885	0.999937540335271
"NC_047627.1:18261850-18263780"	824.831126933656	0.034399702957262	0.185803600456036	0.18514013115371	0.853119125559053	0.999937540335271
"NC_047627.1:18266160-18274200"	2384.92443310552	-0.157619223222302	0.115645251217721	-1.36295456633631	0.172896829914067	0.999937540335271
"NC_047627.1:18276940-18284840"	2810.34411662965	0.0396317801383777	0.115089174500693	0.344357150099629	0.730577709713172	0.999937540335271
"NC_047627.1:18289630-18291560"	640.674392409576	-0.594250388975532	0.267183054093911	-2.22413203184159	0.0261395623307641	0.999937540335271
"NC_047627.1:18291790-18296410"	1672.00335277217	-0.0580294489944507	0.13698970606449	-0.423604449279805	0.671854309947022	0.999937540335271
"NC_047627.1:18299020-18301270"	772.207073172088	-0.218430750060538	0.193454401597103	-1.12910716043284	0.258852631071693	0.999937540335271
"NC_047627.1:18301370-18303500"	763.58357153934	0.13779118283288	0.194992102199338	0.706650070842448	0.47978396467309	0.999937540335271
"NC_047627.1:18304030-18310610"	1796.89017985021	-0.00239602500598356	0.153885843229819	-0.0155701457372219	0.987577323045947	0.999937540335271
"NC_047627.1:18310680-18318280"	2579.90486151076	0.112836788188104	0.124568025218093	0.905824652759408	0.365028670229485	0.999937540335271
"NC_047627.1:18318290-18319630"	473.650791479312	-0.198774816216072	0.237468857767634	-0.837056353766504	0.402560892344498	0.999937540335271
"NC_047627.1:18320180-18322530"	997.64378204272	-0.192346677338209	0.184983732080248	-1.03980320417996	0.298431340177491	0.999937540335271
"NC_047627.1:18322930-18330280"	3106.28157232515	-0.161338451924369	0.10439015745632	-1.54553317913978	0.122217349857345	0.999937540335271
"NC_047627.1:18330950-18337950"	2819.2478356443	-0.0577994966985769	0.108039035887494	-0.534987157408238	0.592658737863277	0.999937540335271
"NC_047627.1:18338040-18340200"	869.067067343922	0.30404337487512	0.186197096444485	1.63291147220317	0.102487616980497	0.999937540335271
"NC_047627.1:18340280-18341370"	259.33623286851	-0.0811634955963216	0.313947066948924	-0.258526051493662	0.796000945920073	0.999937540335271
"NC_047627.1:18341420-18353720"	4328.33046775269	-0.0801341673734364	0.0944418334047627	-0.848502877215376	0.396157970780994	0.999937540335271
"NC_047627.1:18353980-18355500"	765.463870618339	0.212738214417911	0.191885093835655	1.10867504174199	0.267570392511836	0.999937540335271
"NC_047627.1:18355690-18356510"	421.9630255358	-0.0799022527321281	0.268006476762869	-0.298135529026134	0.765599725635419	0.999937540335271
"NC_047627.1:18357290-18362730"	1326.14106588769	-0.00296998500206079	0.184559401304913	-0.0160922986369794	0.987160757518263	0.999937540335271
"NC_047627.1:18362760-18371710"	3131.76247617333	0.0179845013817637	0.107639038512682	0.167081587036331	0.867305853771434	0.999937540335271
"NC_047627.1:18372000-18390690"	5737.23796357746	0.0482026067366024	0.0840400479785985	0.573567101590394	0.566260779396963	0.999937540335271
"NC_047627.1:18391900-18393500"	590.063387439493	-0.027796709161603	0.219616920259567	-0.12656906912614	0.899281479272305	0.999937540335271
"NC_047627.1:18393930-18397020"	969.383336579071	0.00320232652880423	0.193945151894722	0.0165115059464984	0.986826322921958	0.999937540335271
"NC_047627.1:18397350-18407470"	3461.03240345816	-0.0673076871642419	0.10458551585596	-0.643566048447293	0.519856872295941	0.999937540335271
"NC_047627.1:18407630-18414660"	2403.47827696127	-0.0840387132516426	0.116722864838651	-0.719985012086631	0.471534223704338	0.999937540335271
"NC_047627.1:18418830-18419810"	298.476763760503	-0.195443734374281	0.301575136326576	-0.648076418881678	0.516935525017213	0.999937540335271
"NC_047627.1:18420030-18423990"	1125.45306947767	-0.130877835848837	0.157105282899715	-0.833058146952193	0.404811936334689	0.999937540335271
"NC_047627.1:18424220-18425360"	451.923163227535	0.369651007854912	0.246769260468132	1.49796213334541	0.134143088983534	0.999937540335271
"NC_047627.1:18425790-18430210"	1616.18282357754	0.0348228721967861	0.135845560908275	0.256341627683359	0.797687056529755	0.999937540335271
"NC_047627.1:18434020-18438410"	1514.06493427304	-0.179186810843808	0.139453263864887	-1.28492375063676	0.19881893043406	0.999937540335271
"NC_047627.1:18441580-18451180"	3727.5519307943	0.0445136426373814	0.0953378688419069	0.466904108284565	0.640568485864506	0.999937540335271
"NC_047627.1:18452110-18453020"	374.554994889812	0.0455106707298004	0.295284833057404	0.154124647238326	0.877511454783739	0.999937540335271
"NC_047627.1:18453670-18456110"	913.652556063107	0.205297956895842	0.17973163185408	1.14224722035862	0.253351273103143	0.999937540335271
"NC_047627.1:18456340-18458500"	575.937679554723	0.108318071860416	0.270196798816399	0.400885844447104	0.688504172329001	0.999937540335271
"NC_047627.1:18459300-18461420"	769.865038281899	0.0853234335568789	0.193533587692442	0.4408714506573	0.65930606302945	0.999937540335271
"NC_047627.1:18461810-18464950"	954.767958592554	-0.0434052465968705	0.176829320096151	-0.245464081257955	0.806097116544807	0.999937540335271
"NC_047627.1:18465220-18479310"	6030.40303043844	0.146088803386471	0.0818027638651996	1.78586635076544	0.0741209004142592	0.999937540335271
"NC_047627.1:18479570-18480500"	300.025414906718	0.177624009302834	0.294731431555053	0.602663951943163	0.546732267050108	0.999937540335271
"NC_047627.1:18480690-18485050"	1856.28911529968	-0.0104628388285959	0.155818824269835	-0.0671474635855112	0.946464308653347	0.999937540335271
"NC_047627.1:18485180-18488240"	1129.37437910368	0.169484117665662	0.162574811300203	1.0424992427191	0.297180276382188	0.999937540335271
"NC_047627.1:18490710-18492370"	356.498776264309	-0.109109891943827	0.274159912094701	-0.397979015641565	0.69064565397582	0.999937540335271
"NC_047627.1:18492700-18501360"	3440.86464889272	0.0686864126973673	0.101347982719388	0.677728464389331	0.497943875202942	0.999937540335271
"NC_047627.1:18501420-18506630"	1667.27145271944	-0.0113470827183953	0.139295738665994	-0.0814603722056678	0.935075838501812	0.999937540335271
"NC_047627.1:18506710-18514470"	3322.58935672988	0.0517593851475235	0.100447577481397	0.515287540479602	0.606352104239051	0.999937540335271
"NC_047627.1:18514810-18520210"	2478.55363326889	0.026229246647114	0.116106637223666	0.225906522437529	0.821274124781579	0.999937540335271
"NC_047627.1:18520260-18523440"	1299.41384266935	0.265800299201134	0.161240937416342	1.64846659576785	0.0992569599716546	0.999937540335271
"NC_047627.1:18524270-18529810"	2688.71732583139	0.0161028847533515	0.120468675062255	0.133668646600702	0.893664599012755	0.999937540335271
"NC_047627.1:18529880-18535130"	2528.37945808335	-0.00297045987689949	0.121124504917794	-0.0245240207909664	0.980434623654611	0.999937540335271
"NC_047627.1:18535640-18539210"	1236.27612057077	0.212456300995989	0.161624146837547	1.31450841444833	0.188675168316172	0.999937540335271
"NC_047627.1:18539350-18542550"	1182.3120596239	-0.00198220150530049	0.17022367241193	-0.0116446877053839	0.990709093437533	0.999937540335271
"NC_047627.1:18542610-18546140"	1340.41010403329	0.0467155640002758	0.145508036296431	0.32105143598465	0.748171412104167	0.999937540335271
"NC_047627.1:18548170-18552170"	1590.82190465934	0.137882692162656	0.149133975476529	0.924555868118437	0.355196977997904	0.999937540335271
"NC_047627.1:18552200-18561800"	4667.22973872795	0.0665166334577616	0.0905210947644885	0.734819144982944	0.462449645799274	0.999937540335271
"NC_047627.1:18562520-18564390"	815.651157612731	0.0811253107572584	0.219633985444792	0.369365927558831	0.711854991035616	0.999937540335271
"NC_047627.1:18564450-18568110"	1819.66497307787	-0.0225746061615952	0.135539266233899	-0.166553994195589	0.867720995260535	0.999937540335271
"NC_047627.1:18568360-18573050"	1812.1609013663	-0.0856530173064587	0.136803743849593	-0.62610141284312	0.531248425585301	0.999937540335271
"NC_047627.1:18573190-18577790"	1508.8599935425	-0.133019209530617	0.14570372524295	-0.912943092627301	0.361272471950723	0.999937540335271
"NC_047627.1:18577990-18581970"	1449.07812147109	-0.0441214697001738	0.164017544286371	-0.269004574432225	0.787926162493597	0.999937540335271
"NC_047627.1:18582700-18584740"	864.829387606667	-0.192091848846867	0.183723052764925	-1.04555114862287	0.295768313770678	0.999937540335271
"NC_047627.1:18585300-18588370"	985.516819424527	-0.116546918297812	0.175022599458841	-0.66589639656917	0.505477323915259	0.999937540335271
"NC_047627.1:18590200-18592340"	732.114063709533	-0.148755032222948	0.202967019830115	-0.732902480153953	0.463617910326981	0.999937540335271
"NC_047627.1:18592580-18594920"	929.125410157053	-0.12050267069682	0.180661399491828	-0.667008398228816	0.504766769034491	0.999937540335271
